"","species","ECO_NAME","X","garden","variant","latitude","longitude","country","IUCNRedList","ECO_CODE","province","geometry","Group","crop"
"163","Acer saccharinum","Great Lakes",336,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"164","Acer saccharinum","Great Lakes",338,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"165","Acer saccharinum","Great Lakes",339,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"166","Acer saccharinum","Great Lakes",340,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"167","Acer saccharinum","Great Lakes",343,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"168","Acer saccharinum","Great Lakes",348,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"169","Acer saccharinum","Great Lakes",350,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"170","Acer saccharinum","Great Lakes",353,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"171","Acer saccharinum","Great Lakes",355,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"172","Acer saccharinum","Great Lakes",358,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"173","Acer saccharinum","Great Lakes",359,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"174","Acer saccharinum","Great Lakes",360,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"175","Acer saccharinum","Great Lakes",361,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"176","Acer saccharinum","Great Lakes",362,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"177","Acer saccharinum","Great Lakes",363,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"178","Acer saccharinum","Great Lakes",364,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"179","Acer saccharinum","Great Lakes",365,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"180","Acer saccharinum","Great Lakes",367,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"181","Acer saccharinum","Great Lakes",374,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"182","Acer saccharinum","Great Lakes",376,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"183","Acer saccharinum","Great Lakes",379,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"184","Acer saccharinum","Great Lakes",382,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"185","Acer saccharinum","Great Lakes",383,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"186","Acer saccharinum","Great Lakes",384,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"187","Acer saccharinum","Great Lakes",385,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"188","Acer saccharinum","Great Lakes",386,"University of Guelph Arboretum","",43.284197,-80.462618,"Canada",NA,"NA0404","Ontario",c(-80.462618, 43.284197),"Trees","Maple"
"189","Acer saccharinum","Great Lakes",387,"University of Guelph Arboretum","",43.284197,-80.462618,"Canada",NA,"NA0404","Ontario",c(-80.462618, 43.284197),"Trees","Maple"
"190","Acer saccharinum","Great Lakes",389,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"191","Acer saccharinum","Great Lakes",390,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"192","Acer saccharinum","Great Lakes",391,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"193","Acer saccharinum","Great Lakes",395,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"194","Acer saccharinum","Great Lakes",396,"University of Guelph Arboretum","",43.284197,-80.462618,"Canada",NA,"NA0404","Ontario",c(-80.462618, 43.284197),"Trees","Maple"
"195","Acer saccharinum","Great Lakes",397,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"196","Acer saccharinum","Great Lakes",398,"University of Guelph Arboretum","",43.284197,-80.462618,"Canada",NA,"NA0404","Ontario",c(-80.462618, 43.284197),"Trees","Maple"
"197","Acer saccharinum","Great Lakes",401,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"198","Acer saccharinum","Great Lakes",402,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"199","Acer saccharinum","Great Lakes",408,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"200","Acer saccharinum","Great Lakes",409,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"201","Acer saccharinum","Great Lakes",410,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"202","Acer saccharinum","Great Lakes",411,"University of Guelph Arboretum","",43.284197,-80.462618,"Canada",NA,"NA0404","Ontario",c(-80.462618, 43.284197),"Trees","Maple"
"203","Acer saccharinum","Great Lakes",412,"University of Guelph Arboretum","",43.36207605,-80.12006058,"Canada",NA,"NA0404","Ontario",c(-80.12006058, 43.36207605),"Trees","Maple"
"204","Acer saccharinum","Great Lakes",413,"University of Guelph Arboretum","",41.81138836,-82.85521028,"Canada",NA,"NA0404",NA,c(-82.85521028, 41.81138836),"Trees","Maple"
"205","Acer saccharinum","Great Lakes",417,"University of Guelph Arboretum","",43.284197,-80.462618,"Canada",NA,"NA0404","Ontario",c(-80.462618, 43.284197),"Trees","Maple"
"206","Acer saccharinum","Boreal Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Maple"
"207","Acer saccharinum","Northern Tallgrass Prairie",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Maple"
"208","Acer saccharinum","Northern Appalachian / Acadian",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Maple"
"209","Acer saccharum","Boreal Shield",443,"University of Guelph Arboretum"," saccharum",45.06596162,-77.53160573,"Canada",NA,"NA0604","Ontario",c(-77.53160573, 45.06596162),"Trees","Maple"
"210","Acer saccharum","Boreal Shield",811,"University of Guelph Arboretum"," saccharum",46.32827319,-79.37864484,"Canada",NA,"NA0604","Ontario",c(-79.37864484, 46.32827319),"Trees","Maple"
"211","Acer saccharum","Boreal Shield",813,"University of Guelph Arboretum"," saccharum",46.32827319,-79.37864484,"Canada",NA,"NA0604","Ontario",c(-79.37864484, 46.32827319),"Trees","Maple"
"212","Acer saccharum","St. Lawrence - Champlain Valley",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Maple"
"213","Acer saccharum","Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Maple"
"214","Acer saccharum","Northern Appalachian / Acadian",NA,NA,NA,NA,NA,NA,NA,NA,NA,c(NA, NA),"Trees","Maple"
"215","Acer saccharum","Great Lakes",80,"UBC"," saccharum",43.130556,-79.056667,"Canada","","NA0404",NA,c(-79.056667, 43.130556),"Trees","Maple"
"216","Acer saccharum","Great Lakes",81,"UBC"," saccharum",42.62979,-81.775929,"Canada","","NA0404","Ontario",c(-81.775929, 42.62979),"Trees","Maple"
"217","Acer saccharum","Great Lakes",82,"UBC"," nigrum",43.58103,-80.517744,"Canada","","NA0404","Ontario",c(-80.517744, 43.58103),"Trees","Maple"
"218","Acer saccharum","Great Lakes",84,"UBC"," saccharum",42.62979,-81.775929,"Canada","","NA0404","Ontario",c(-81.775929, 42.62979),"Trees","Maple"
"219","Acer saccharum","Great Lakes",85,"UBC"," nigrum",43.58103,-80.517744,"Canada","","NA0404","Ontario",c(-80.517744, 43.58103),"Trees","Maple"
"220","Acer saccharum","Great Lakes",86,"UBC"," saccharum",43.130556,-79.056667,"Canada","","NA0404",NA,c(-79.056667, 43.130556),"Trees","Maple"
"221","Acer saccharum","Great Lakes",87,"UBC"," saccharum",43.83634,-80.87771,"Canada","","NA0404","Ontario",c(-80.87771, 43.83634),"Trees","Maple"
"222","Acer saccharum","Great Lakes",88,"UBC"," nigrum",43.159628,-81.801485,"Canada","","NA0404","Ontario",c(-81.801485, 43.159628),"Trees","Maple"
"223","Acer saccharum","Great Lakes",89,"UBC"," nigrum",43.58103,-80.517744,"Canada","","NA0404","Ontario",c(-80.517744, 43.58103),"Trees","Maple"
"224","Acer saccharum","Great Lakes",90,"UBC"," saccharum",42.62979,-81.775929,"Canada","","NA0404","Ontario",c(-81.775929, 42.62979),"Trees","Maple"
"225","Acer saccharum","Great Lakes",92,"UBC"," nigrum",43.159628,-81.801485,"Canada","","NA0404","Ontario",c(-81.801485, 43.159628),"Trees","Maple"
"226","Acer saccharum","Great Lakes",93,"UBC"," nigrum",43.58103,-80.517744,"Canada","","NA0404","Ontario",c(-80.517744, 43.58103),"Trees","Maple"
"227","Acer saccharum","Great Lakes",94,"UBC"," saccharum",42.62979,-81.775929,"Canada","","NA0404","Ontario",c(-81.775929, 42.62979),"Trees","Maple"
"228","Acer saccharum","Great Lakes",95,"UBC"," nigrum",43.159628,-81.801485,"Canada","","NA0404","Ontario",c(-81.801485, 43.159628),"Trees","Maple"
"229","Acer saccharum","Great Lakes",96,"UBC"," saccharum",43.130556,-79.056667,"Canada","","NA0404",NA,c(-79.056667, 43.130556),"Trees","Maple"
"230","Acer saccharum","Great Lakes",97,"UBC"," nigrum",43.159628,-81.801485,"Canada","","NA0404","Ontario",c(-81.801485, 43.159628),"Trees","Maple"
"231","Acer saccharum","Great Lakes",99,"UBC"," saccharum",42.62979,-81.775929,"Canada","","NA0404","Ontario",c(-81.775929, 42.62979),"Trees","Maple"
"232","Acer saccharum","Great Lakes",100,"UBC"," saccharum",43.658064,-80.512013,"Canada","","NA0404","Ontario",c(-80.512013, 43.658064),"Trees","Maple"
"233","Acer saccharum","Great Lakes",101,"UBC"," saccharum",43.130556,-79.056667,"Canada","","NA0404",NA,c(-79.056667, 43.130556),"Trees","Maple"
"234","Acer saccharum","Great Lakes",418,"University of Guelph Arboretum"," saccharum",43.0138196,-82.06515595,"Canada",NA,"NA0404","Ontario",c(-82.06515595, 43.0138196),"Trees","Maple"
"235","Acer saccharum","Great Lakes",419,"University of Guelph Arboretum"," saccharum",43.0138196,-82.06515595,"Canada",NA,"NA0404","Ontario",c(-82.06515595, 43.0138196),"Trees","Maple"
"236","Acer saccharum","Great Lakes",420,"University of Guelph Arboretum"," saccharum",42.02999308,-82.81444432,"Canada",NA,"NA0404","Ontario",c(-82.81444432, 42.02999308),"Trees","Maple"
"237","Acer saccharum","Great Lakes",421,"University of Guelph Arboretum"," saccharum",44.21600104,-80.16878178,"Canada",NA,"NA0404","Ontario",c(-80.16878178, 44.21600104),"Trees","Maple"
"238","Acer saccharum","Great Lakes",422,"University of Guelph Arboretum"," saccharum",43.0138196,-82.06515595,"Canada",NA,"NA0404","Ontario",c(-82.06515595, 43.0138196),"Trees","Maple"
"239","Acer saccharum","Great Lakes",423,"University of Guelph Arboretum"," saccharum",43.13947092,-79.71870861,"Canada",NA,"NA0404","Ontario",c(-79.71870861, 43.13947092),"Trees","Maple"
"240","Acer saccharum","Great Lakes",425,"University of Guelph Arboretum"," saccharum",42.86945737,-80.58986662,"Canada",NA,"NA0404","Ontario",c(-80.58986662, 42.86945737),"Trees","Maple"
"241","Acer saccharum","Great Lakes",426,"University of Guelph Arboretum"," saccharum",43.0138196,-82.06515595,"Canada",NA,"NA0404","Ontario",c(-82.06515595, 43.0138196),"Trees","Maple"
"242","Acer saccharum","Great Lakes",427,"University of Guelph Arboretum"," saccharum",42.86945737,-80.58986662,"Canada",NA,"NA0404","Ontario",c(-80.58986662, 42.86945737),"Trees","Maple"
"243","Acer saccharum","Great Lakes",428,"University of Guelph Arboretum"," saccharum",43.83340261,-80.17535494,"Canada",NA,"NA0404","Ontario",c(-80.17535494, 43.83340261),"Trees","Maple"
"244","Acer saccharum","Great Lakes",429,"University of Guelph Arboretum"," saccharum",43.0138196,-82.06515595,"Canada",NA,"NA0404","Ontario",c(-82.06515595, 43.0138196),"Trees","Maple"
"245","Acer saccharum","Great Lakes",430,"University of Guelph Arboretum"," saccharum",44.70844324,-82.23084224,"Canada",NA,"NA0404",NA,c(-82.23084224, 44.70844324),"Trees","Maple"
"246","Acer saccharum","Great Lakes",431,"University of Guelph Arboretum"," saccharum",42.87028365,-82.19245765,"Canada",NA,"NA0404","Ontario",c(-82.19245765, 42.87028365),"Trees","Maple"
"247","Acer saccharum","Great Lakes",432,"University of Guelph Arboretum"," saccharum",44.17394649,-81.12009081,"Canada",NA,"NA0404","Ontario",c(-81.12009081, 44.17394649),"Trees","Maple"
"248","Acer saccharum","Great Lakes",433,"University of Guelph Arboretum"," saccharum",43.83340261,-80.17535494,"Canada",NA,"NA0404","Ontario",c(-80.17535494, 43.83340261),"Trees","Maple"
"249","Acer saccharum","Great Lakes",434,"University of Guelph Arboretum"," saccharum",43.83340261,-80.17535494,"Canada",NA,"NA0404","Ontario",c(-80.17535494, 43.83340261),"Trees","Maple"
"250","Acer saccharum","Great Lakes",435,"University of Guelph Arboretum"," saccharum",44.28278959,-76.70692454,"Canada",NA,"NA0404","Ontario",c(-76.70692454, 44.28278959),"Trees","Maple"
"251","Acer saccharum","Great Lakes",436,"University of Guelph Arboretum"," saccharum",43.83340261,-80.17535494,"Canada",NA,"NA0404","Ontario",c(-80.17535494, 43.83340261),"Trees","Maple"
"252","Acer saccharum","Great Lakes",439,"University of Guelph Arboretum"," saccharum",42.86945737,-80.58986662,"Canada",NA,"NA0404","Ontario",c(-80.58986662, 42.86945737),"Trees","Maple"
"253","Acer saccharum","Great Lakes",440,"University of Guelph Arboretum"," saccharum",44.70844324,-82.23084224,"Canada",NA,"NA0404",NA,c(-82.23084224, 44.70844324),"Trees","Maple"
"254","Acer saccharum","Great Lakes",441,"University of Guelph Arboretum"," saccharum",44.60918185,-79.32638952,"Canada",NA,"NA0404","Ontario",c(-79.32638952, 44.60918185),"Trees","Maple"
"255","Acer saccharum","Great Lakes",442,"University of Guelph Arboretum"," saccharum",42.87028365,-82.19245765,"Canada",NA,"NA0404","Ontario",c(-82.19245765, 42.87028365),"Trees","Maple"
"256","Acer saccharum","Great Lakes",445,"University of Guelph Arboretum"," saccharum",44.28278959,-76.70692454,"Canada",NA,"NA0404","Ontario",c(-76.70692454, 44.28278959),"Trees","Maple"
"257","Acer saccharum","Great Lakes",446,"University of Guelph Arboretum"," saccharum",44.60918185,-79.32638952,"Canada",NA,"NA0404","Ontario",c(-79.32638952, 44.60918185),"Trees","Maple"
"258","Acer saccharum","Great Lakes",447,"University of Guelph Arboretum"," saccharum",44.00513146,-78.04372271,"Canada",NA,"NA0404","Ontario",c(-78.04372271, 44.00513146),"Trees","Maple"
"259","Acer saccharum","Great Lakes",448,"University of Guelph Arboretum"," saccharum",42.87028365,-82.19245765,"Canada",NA,"NA0404","Ontario",c(-82.19245765, 42.87028365),"Trees","Maple"
"260","Acer saccharum","Great Lakes",449,"University of Guelph Arboretum"," saccharum",44.45391656,-81.14077365,"Canada",NA,"NA0404","Ontario",c(-81.14077365, 44.45391656),"Trees","Maple"
"261","Acer saccharum","Great Lakes",450,"University of Guelph Arboretum"," saccharum",44.00513146,-78.04372271,"Canada",NA,"NA0404","Ontario",c(-78.04372271, 44.00513146),"Trees","Maple"
"262","Acer saccharum","Great Lakes",451,"University of Guelph Arboretum"," saccharum",43.85584856,-79.00419629,"Canada",NA,"NA0404","Ontario",c(-79.00419629, 43.85584856),"Trees","Maple"
"263","Acer saccharum","Great Lakes",452,"University of Guelph Arboretum"," saccharum",44.70844324,-82.23084224,"Canada",NA,"NA0404",NA,c(-82.23084224, 44.70844324),"Trees","Maple"
"264","Acer saccharum","Great Lakes",453,"University of Guelph Arboretum"," saccharum",42.91536672,-79.57634247,"Canada",NA,"NA0404","Ontario",c(-79.57634247, 42.91536672),"Trees","Maple"
"265","Acer saccharum","Great Lakes",456,"University of Guelph Arboretum"," saccharum",44.17394649,-81.12009081,"Canada",NA,"NA0404","Ontario",c(-81.12009081, 44.17394649),"Trees","Maple"
"266","Acer saccharum","Great Lakes",457,"University of Guelph Arboretum"," saccharum",44.00513146,-78.04372271,"Canada",NA,"NA0404","Ontario",c(-78.04372271, 44.00513146),"Trees","Maple"
"267","Acer saccharum","Great Lakes",458,"University of Guelph Arboretum"," saccharum",44.18514338,-79.32592448,"Canada",NA,"NA0404","Ontario",c(-79.32592448, 44.18514338),"Trees","Maple"
"268","Acer saccharum","Great Lakes",459,"University of Guelph Arboretum"," saccharum",44.17394649,-81.12009081,"Canada",NA,"NA0404","Ontario",c(-81.12009081, 44.17394649),"Trees","Maple"
"269","Acer saccharum","Great Lakes",463,"University of Guelph Arboretum"," saccharum",43.3751696,-81.21231763,"Canada",NA,"NA0404","Ontario",c(-81.21231763, 43.3751696),"Trees","Maple"
"270","Acer saccharum","Great Lakes",464,"University of Guelph Arboretum"," saccharum",43.13947092,-79.71870861,"Canada",NA,"NA0404","Ontario",c(-79.71870861, 43.13947092),"Trees","Maple"
"271","Acer saccharum","Great Lakes",465,"University of Guelph Arboretum"," saccharum",43.13947092,-79.71870861,"Canada",NA,"NA0404","Ontario",c(-79.71870861, 43.13947092),"Trees","Maple"
"272","Acer saccharum","Great Lakes",466,"University of Guelph Arboretum"," saccharum",43.13947092,-79.71870861,"Canada",NA,"NA0404","Ontario",c(-79.71870861, 43.13947092),"Trees","Maple"
"273","Acer saccharum","Great Lakes",470,"University of Guelph Arboretum"," saccharum",43.86983764,-79.81393034,"Canada",NA,"NA0404","Ontario",c(-79.81393034, 43.86983764),"Trees","Maple"
"274","Acer saccharum","Great Lakes",471,"University of Guelph Arboretum"," saccharum",43.85584856,-79.00419629,"Canada",NA,"NA0404","Ontario",c(-79.00419629, 43.85584856),"Trees","Maple"
"275","Acer saccharum","Great Lakes",472,"University of Guelph Arboretum"," saccharum",42.87028365,-82.19245765,"Canada",NA,"NA0404","Ontario",c(-82.19245765, 42.87028365),"Trees","Maple"
"276","Acer saccharum","Great Lakes",473,"University of Guelph Arboretum"," saccharum",43.02348612,-82.26537588,"Canada",NA,"NA0404","Ontario",c(-82.26537588, 43.02348612),"Trees","Maple"
"277","Acer saccharum","Great Lakes",475,"University of Guelph Arboretum"," saccharum",44.45391656,-81.14077365,"Canada",NA,"NA0404","Ontario",c(-81.14077365, 44.45391656),"Trees","Maple"
"278","Acer saccharum","Great Lakes",480,"University of Guelph Arboretum"," saccharum",43.38894772,-79.89619595,"Canada",NA,"NA0404","Ontario",c(-79.89619595, 43.38894772),"Trees","Maple"
